,variable,value
19687,TotalCharges,19.9
19688,TotalCharges,1178.75
19689,TotalCharges,667.7
19690,TotalCharges,5629.15
19691,TotalCharges,19.95
19692,TotalCharges,109.3
19693,TotalCharges,79.6
19694,TotalCharges,958.45
19695,TotalCharges,403.15
19696,TotalCharges,75.9
19697,TotalCharges,76.2
19698,TotalCharges,4392.5
19699,TotalCharges,19.25
19700,TotalCharges,3168.0
19701,TotalCharges,1096.6
19702,TotalCharges,669.45
19703,TotalCharges,2343.85
19704,TotalCharges,3588.4
19705,TotalCharges,48.6
19706,TotalCharges,522.95
19707,TotalCharges,7511.9
19708,TotalCharges,1725.0
19709,TotalCharges,49.75
19710,TotalCharges,1691.9
19711,TotalCharges,2248.05
19712,TotalCharges,4479.2
19713,TotalCharges,3471.1
19714,TotalCharges,63.0
19715,TotalCharges,70.25
19716,TotalCharges,3314.15
19717,TotalCharges,865.55
19718,TotalCharges,852.7
19719,TotalCharges,1930.9
19720,TotalCharges,91.4
19721,TotalCharges,3949.15
19722,TotalCharges,4304.0
19723,TotalCharges,409.9
19724,TotalCharges,1554.9
19725,TotalCharges,3472.05
19726,TotalCharges,117.8
19727,TotalCharges,3210.35
19728,TotalCharges,207.4
19729,TotalCharges,19.75
19730,TotalCharges,3132.75
19731,TotalCharges,60.0
19732,TotalCharges,649.65
19733,TotalCharges,20.85
19734,TotalCharges,2106.3
19735,TotalCharges,35.0
19736,TotalCharges,2011.4
19737,TotalCharges,6205.5
19738,TotalCharges,903.7
19739,TotalCharges,503.6
19740,TotalCharges,3882.3
19741,TotalCharges,879.8
19742,TotalCharges,383.65
19743,TotalCharges,4390.25
19744,TotalCharges,68.2
19745,TotalCharges,452.8
19746,TotalCharges,5329.0
19747,TotalCharges,1758.9
19748,TotalCharges,5737.6
19749,TotalCharges,1152.7
19750,TotalCharges,7674.55
19751,TotalCharges,2157.95
19752,TotalCharges,1219.85
19753,TotalCharges,2414.55
19754,TotalCharges,1155.6
19755,TotalCharges,7548.1
19756,TotalCharges,1809.35
19757,TotalCharges,1564.4
19758,TotalCharges,19.65
19759,TotalCharges,75.7
19760,TotalCharges,84.4
19761,TotalCharges,864.85
19762,TotalCharges,228.75
19763,TotalCharges,7752.05
19764,TotalCharges,1951.0
19765,TotalCharges,470.6
19766,TotalCharges,4060.9
19767,TotalCharges,384.5
19768,TotalCharges,3432.9
19769,TotalCharges,108.65
19770,TotalCharges,3952.65
19771,TotalCharges,463.05
19772,TotalCharges,494.05
19773,TotalCharges,3416.85
19774,TotalCharges,1498.65
19775,TotalCharges,2867.75
19776,TotalCharges,4807.35
19777,TotalCharges,71.35
19778,TotalCharges,471.35
19779,TotalCharges,1041.8
19780,TotalCharges,7689.8
19781,TotalCharges,1132.35
19782,TotalCharges,1815.0
19783,TotalCharges,1311.3
19784,TotalCharges,199.45
19785,TotalCharges,1637.3
19786,TotalCharges,1326.35
19787,TotalCharges,6376.55
19788,TotalCharges,935.9
19789,TotalCharges,20.05
19790,TotalCharges,1611.15
19791,TotalCharges,20.6
19792,TotalCharges,6989.7
19793,TotalCharges,2779.5
19794,TotalCharges,1931.75
19795,TotalCharges,8331.95
19796,TotalCharges,735.9
19797,TotalCharges,2283.3
19798,TotalCharges,1445.2
19799,TotalCharges,818.05
19800,TotalCharges,2333.05
19801,TotalCharges,1992.55
19802,TotalCharges,5890.0
19803,TotalCharges,916.75
19804,TotalCharges,1029.8
19805,TotalCharges,1796.55
19806,TotalCharges,33.7
19807,TotalCharges,454.05
19808,TotalCharges,1392.25
19809,TotalCharges,1049.6
19810,TotalCharges,734.6
19811,TotalCharges,475.1
19812,TotalCharges,70.15
19813,TotalCharges,1540.05
19814,TotalCharges,1978.65
19815,TotalCharges,3181.8
19816,TotalCharges,229.7
19817,TotalCharges,5625.55
19818,TotalCharges,6581.9
19819,TotalCharges,1347.15
19820,TotalCharges,3808.2
19821,TotalCharges,3974.15
19822,TotalCharges,7661.8
19823,TotalCharges,2479.25
19824,TotalCharges,266.6
19825,TotalCharges,5601.4
19826,TotalCharges,1982.6
19827,TotalCharges,339.9
19828,TotalCharges,4828.05
19829,TotalCharges,5980.55
19830,TotalCharges,4808.7
19831,TotalCharges,20.3
19832,TotalCharges,3692.85
19833,TotalCharges,1068.15
19834,TotalCharges,2383.6
19835,TotalCharges,69.65
19836,TotalCharges,89.3
19837,TotalCharges,1438.05
19838,TotalCharges,917.45
19839,TotalCharges,6096.45
19840,TotalCharges,3078.1
19841,TotalCharges,99.95
19842,TotalCharges,475.2
19843,TotalCharges,2036.55
19844,TotalCharges,6444.05
19845,TotalCharges,1426.75
19846,TotalCharges,767.55
19847,TotalCharges,7932.5
19848,TotalCharges,4040.65
19849,TotalCharges,2768.65
19850,TotalCharges,1672.35
19851,TotalCharges,474.8
19852,TotalCharges,446.1
19853,TotalCharges,1345.65
19854,TotalCharges,2425.4
19855,TotalCharges,2077.95
19856,TotalCharges,416.3
19857,TotalCharges,1663.5
19858,TotalCharges,1286.05
19859,TotalCharges,35.85
19860,TotalCharges,1094.35
19861,TotalCharges,7719.5
19862,TotalCharges,514.6
19863,TotalCharges,1451.6
19864,TotalCharges,4932.5
19865,TotalCharges,71.0
19866,TotalCharges,5443.65
19867,TotalCharges,330.25
19868,TotalCharges,746.5
19869,TotalCharges,122.7
19870,TotalCharges,44.4
19871,TotalCharges,6631.85
19872,TotalCharges,8250.0
19873,TotalCharges,3561.15
19874,TotalCharges,1763.55
19875,TotalCharges,2419.0
19876,TotalCharges,470.2
19877,TotalCharges,5234.95
19878,TotalCharges,70.3
19879,TotalCharges,79.35
19880,TotalCharges,3097.0
19881,TotalCharges,1709.1
19882,TotalCharges,1848.8
19883,TotalCharges,723.3
19884,TotalCharges,809.75
19885,TotalCharges,1470.95
19886,TotalCharges,577.15
19887,TotalCharges,6914.95
19888,TotalCharges,602.9
19889,TotalCharges,124.4
19890,TotalCharges,96.8
19891,TotalCharges,3827.9
19892,TotalCharges,533.05
19893,TotalCharges,2961.4
19894,TotalCharges,3264.45
19895,TotalCharges,995.35
19896,TotalCharges,2815.25
19897,TotalCharges,154.8
19898,TotalCharges,246.3
19899,TotalCharges,257.6
19900,TotalCharges,5757.2
19901,TotalCharges,7517.7
19902,TotalCharges,1234.8
19903,TotalCharges,1389.2
19904,TotalCharges,3836.3
19905,TotalCharges,1474.75
19906,TotalCharges,6001.45
19907,TotalCharges,720.1
19908,TotalCharges,2832.75
19909,TotalCharges,472.25
19910,TotalCharges,1460.65
19911,TotalCharges,1336.35
19912,TotalCharges,6388.65
19913,TotalCharges,153.05
19914,TotalCharges,677.9
19915,TotalCharges,1165.6
19916,TotalCharges,2119.5
19917,TotalCharges,921.55
19918,TotalCharges,72.0
19919,TotalCharges,68.35
19920,TotalCharges,847.25
19921,TotalCharges,44.0
19922,TotalCharges,4295.35
19923,TotalCharges,135.0
19924,TotalCharges,1400.55
19925,TotalCharges,69.65
19926,TotalCharges,1380.4
19927,TotalCharges,1060.2
19928,TotalCharges,4386.2
19929,TotalCharges,86.0
19930,TotalCharges,5785.5
19931,TotalCharges,52.05
19932,TotalCharges,2018.4
19933,TotalCharges,79.45
19934,TotalCharges,2727.3
19935,TotalCharges,263.65
19936,TotalCharges,275.4
19937,TotalCharges,2816.65
19938,TotalCharges,538.5
19939,TotalCharges,948.9
19940,TotalCharges,846.8
19941,TotalCharges,4783.5
19942,TotalCharges,2997.45
19943,TotalCharges,5897.4
19944,TotalCharges,470.6
19945,TotalCharges,524.5
19946,TotalCharges,269.65
19947,TotalCharges,4740.0
19948,TotalCharges,2341.5
19949,TotalCharges,1789.65
19950,TotalCharges,1626.4
19951,TotalCharges,800.3
19952,TotalCharges,5060.85
19953,TotalCharges,1448.8
19954,TotalCharges,4254.85
19955,TotalCharges,466.6
19956,TotalCharges,4627.8
19957,TotalCharges,6838.6
19958,TotalCharges,85.0
19959,TotalCharges,1101.85
19960,TotalCharges,44.3
19961,TotalCharges,20.2
19962,TotalCharges,4297.6
19963,TotalCharges,414.1
19964,TotalCharges,256.6
19965,TotalCharges,3969.35
19966,TotalCharges,2274.1
19967,TotalCharges,1296.8
19968,TotalCharges,1268.85
19969,TotalCharges,8192.6
19970,TotalCharges,59.25
19971,TotalCharges,1147.85
19972,TotalCharges,4361.55
19973,TotalCharges,2006.1
19974,TotalCharges,2078.95
19975,TotalCharges,7609.75
19976,TotalCharges,487.05
19977,TotalCharges,1218.45
19978,TotalCharges,1416.2
19979,TotalCharges,483.3
19980,TotalCharges,1234.6
19981,TotalCharges,1311.6
19982,TotalCharges,5618.3
19983,TotalCharges,6185.15
19984,TotalCharges,1237.85
19985,TotalCharges,498.1
19986,TotalCharges,294.45
19987,TotalCharges,2381.55
19988,TotalCharges,788.35
19989,TotalCharges,756.4
19990,TotalCharges,613.4
19991,TotalCharges,3625.2
19992,TotalCharges,550.35
19993,TotalCharges,4793.8
19994,TotalCharges,1267.2
19995,TotalCharges,442.2
19996,TotalCharges,84.85
19997,TotalCharges,654.85
19998,TotalCharges,5567.45
19999,TotalCharges,3160.55
20000,TotalCharges,740.3
20001,TotalCharges,5706.2
20002,TotalCharges,3085.35
20003,TotalCharges,24.7
20004,TotalCharges,3541.4
20005,TotalCharges,84.2
20006,TotalCharges,50.7
20007,TotalCharges,1165.55
20008,TotalCharges,4855.35
20009,TotalCharges,2806.9
20010,TotalCharges,1422.65
20011,TotalCharges,608.15
20012,TotalCharges,641.35
20013,TotalCharges,4959.15
20014,TotalCharges,35.9
20015,TotalCharges,1321.3
20016,TotalCharges,1663.75
20017,TotalCharges,3024.15
20018,TotalCharges,2188.5
20019,TotalCharges,4138.05
20020,TotalCharges,102.5
20021,TotalCharges,872.65
20022,TotalCharges,2724.25
20023,TotalCharges,413.25
20024,TotalCharges,1374.2
20025,TotalCharges,757.1
20026,TotalCharges,6692.65
20027,TotalCharges,218.5
20028,TotalCharges,608.8
20029,TotalCharges,1004.75
20030,TotalCharges,1125.6
20031,TotalCharges,3847.6
20032,TotalCharges,978.0
20033,TotalCharges,1387.35
20034,TotalCharges,746.05
20035,TotalCharges,304.6
20036,TotalCharges,1098.85
20037,TotalCharges,1139.2
20038,TotalCharges,4368.95
20039,TotalCharges,827.7
20040,TotalCharges,20.35
20041,TotalCharges,262.05
20042,TotalCharges,279.55
20043,TotalCharges,3512.5
20044,TotalCharges,1483.25
20045,TotalCharges,4653.85
20046,TotalCharges,151.75
20047,TotalCharges,4400.75
20048,TotalCharges,8033.1
20049,TotalCharges,1253.65
20050,TotalCharges,552.65
20051,TotalCharges,1036.0
20052,TotalCharges,4025.5
20053,TotalCharges,928.4
20054,TotalCharges,24.9
20055,TotalCharges,460.25
20056,TotalCharges,6506.15
20057,TotalCharges,5598.3
20058,TotalCharges,4374.55
20059,TotalCharges,678.75
20060,TotalCharges,2191.7
20061,TotalCharges,239.75
20062,TotalCharges,5485.5
20063,TotalCharges,609.05
20064,TotalCharges,683.75
20065,TotalCharges,404.2
20066,TotalCharges,5189.75
20067,TotalCharges,5060.9
20068,TotalCharges,233.65
20069,TotalCharges,7176.55
20070,TotalCharges,291.45
20071,TotalCharges,689.75
20072,TotalCharges,3263.9
20073,TotalCharges,1993.2
20074,TotalCharges,254.5
20075,TotalCharges,347.65
20076,TotalCharges,967.9
20077,TotalCharges,242.95
20078,TotalCharges,1841.9
20079,TotalCharges,232.1
20080,TotalCharges,809.25
20081,TotalCharges,866.45
20082,TotalCharges,360.55
20083,TotalCharges,2076.2
20084,TotalCharges,355.9
20085,TotalCharges,7299.65
20086,TotalCharges,2291.2
20087,TotalCharges,129.15
20088,TotalCharges,7491.75
20089,TotalCharges,5835.5
20090,TotalCharges,7031.45
20091,TotalCharges,7723.9
20092,TotalCharges,1032.0
20093,TotalCharges,70.75
20094,TotalCharges,109.6
20095,TotalCharges,727.8
20096,TotalCharges,130.75
20097,TotalCharges,893.0
20098,TotalCharges,763.1
20099,TotalCharges,781.4
20100,TotalCharges,902.25
20101,TotalCharges,2653.65
20102,TotalCharges,1016.7
20103,TotalCharges,5943.65
20104,TotalCharges,275.7
20105,TotalCharges,3126.45
20106,TotalCharges,1070.15
20107,TotalCharges,3457.9
20108,TotalCharges,340.4
20109,TotalCharges,4299.2
20110,TotalCharges,1093.2
20111,TotalCharges,521.9
20112,TotalCharges,1630.4
20113,TotalCharges,713.6
20114,TotalCharges,1265.65
20115,TotalCharges,4003.85
20116,TotalCharges,1401.4
20117,TotalCharges,45.3
20118,TotalCharges,1510.5
20119,TotalCharges,178.1
20120,TotalCharges,264.8
20121,TotalCharges,480.6
20122,TotalCharges,4541.9
20123,TotalCharges,4976.15
20124,TotalCharges,7542.25
20125,TotalCharges,251.25
20126,TotalCharges,1595.5
20127,TotalCharges,23.45
20128,TotalCharges,685.55
20129,TotalCharges,3874.1
20130,TotalCharges,6891.4
20131,TotalCharges,4916.95
20132,TotalCharges,1373.0
20133,TotalCharges,29.7
20134,TotalCharges,49.8
20135,TotalCharges,6039.9
20136,TotalCharges,1548.65
20137,TotalCharges,3440.25
20138,TotalCharges,151.3
20139,TotalCharges,4226.7
20140,TotalCharges,1023.75
20141,TotalCharges,55.4
20142,TotalCharges,90.6
20143,TotalCharges,7074.4
20144,TotalCharges,156.35
20145,TotalCharges,6849.75
20146,TotalCharges,3263.6
20147,TotalCharges,1252.85
20148,TotalCharges,67.55
20149,TotalCharges,70.2
20150,TotalCharges,5750.0
20151,TotalCharges,1549.75
20152,TotalCharges,1810.55
20153,TotalCharges,2952.85
20154,TotalCharges,7467.55
20155,TotalCharges,5484.4
20156,TotalCharges,294.9
20157,TotalCharges,97.5
20158,TotalCharges,5916.45
20159,TotalCharges,113.35
20160,TotalCharges,19.95
20161,TotalCharges,476.8
20162,TotalCharges,101.65
20163,TotalCharges,1130.85
20164,TotalCharges,3532.25
20165,TotalCharges,6891.45
20166,TotalCharges,1570.7
20167,TotalCharges,520.95
20168,TotalCharges,7854.9
20169,TotalCharges,3581.4
20170,TotalCharges,1447.9
20171,TotalCharges,8547.15
20172,TotalCharges,727.85
20173,TotalCharges,357.6
20174,TotalCharges,159.35
20175,TotalCharges,280.85
20176,TotalCharges,6069.25
20177,TotalCharges,3274.35
20178,TotalCharges,1359.0
20179,TotalCharges,1777.9
20180,TotalCharges,6109.65
20181,TotalCharges,1122.4
20182,TotalCharges,2020.9
20183,TotalCharges,3795.45
20184,TotalCharges,4504.55
20185,TotalCharges,3579.15
20186,TotalCharges,49.7
20187,TotalCharges,276.5
20188,TotalCharges,8175.9
20189,TotalCharges,890.35
20190,TotalCharges,259.8
20191,TotalCharges,5588.8
20192,TotalCharges,50.6
20193,TotalCharges,58.0
20194,TotalCharges,5568.35
20195,TotalCharges,2203.65
20196,TotalCharges,938.95
20197,TotalCharges,2024.1
20198,TotalCharges,3623.95
20199,TotalCharges,2369.05
20200,TotalCharges,3877.95
20201,TotalCharges,4577.9
20202,TotalCharges,25.85
20203,TotalCharges,2871.5
20204,TotalCharges,672.55
20205,TotalCharges,1573.7
20206,TotalCharges,1270.55
20207,TotalCharges,7711.45
20208,TotalCharges,126.05
20209,TotalCharges,2193.65
20210,TotalCharges,64.55
20211,TotalCharges,31.2
20212,TotalCharges,38.25
20213,TotalCharges,3348.1
20214,TotalCharges,533.6
20215,TotalCharges,2907.55
20216,TotalCharges,1620.8
20217,TotalCharges,3480.35
20218,TotalCharges,293.85
20219,TotalCharges,3243.45
20220,TotalCharges,4137.2
20221,TotalCharges,79.25
20222,TotalCharges,44.9
20223,TotalCharges,19.4
20224,TotalCharges,5348.65
20225,TotalCharges,659.65
20226,TotalCharges,3180.5
20227,TotalCharges,118.5
20228,TotalCharges,3023.85
20229,TotalCharges,3365.85
20230,TotalCharges,195.3
20231,TotalCharges,1031.1
20232,TotalCharges,997.65
20233,TotalCharges,6471.85
20234,TotalCharges,6241.35
20235,TotalCharges,6501.35
20236,TotalCharges,2317.1
20237,TotalCharges,2237.55
20238,TotalCharges,5231.3
20239,TotalCharges,5275.8
20240,TotalCharges,165.5
20241,TotalCharges,358.5
20242,TotalCharges,6614.9
20243,TotalCharges,80.5
20244,TotalCharges,2421.75
20245,TotalCharges,1294.6
20246,TotalCharges,1299.1
20247,TotalCharges,5733.4
20248,TotalCharges,305.55
20249,TotalCharges,7430.75
20250,TotalCharges,900.5
20251,TotalCharges,630.6
20252,TotalCharges,3856.75
20253,TotalCharges,1222.65
20254,TotalCharges,374.8
20255,TotalCharges,1625.0
20256,TotalCharges,7234.8
20257,TotalCharges,331.85
20258,TotalCharges,3959.35
20259,TotalCharges,5088.4
20260,TotalCharges,3969.4
20261,TotalCharges,4860.85
20262,TotalCharges,788.05
20263,TotalCharges,1266.35
20264,TotalCharges,470.95
20265,TotalCharges,688.2
20266,TotalCharges,387.7
20267,TotalCharges,845.25
20268,TotalCharges,560.6
20269,TotalCharges,4230.25
20270,TotalCharges,4983.05
20271,TotalCharges,4113.15
20272,TotalCharges,25.7
20273,TotalCharges,521.0
20274,TotalCharges,471.85
20275,TotalCharges,5976.9
20276,TotalCharges,506.9
20277,TotalCharges,4299.75
20278,TotalCharges,7548.6
20279,TotalCharges,1654.75
20280,TotalCharges,80.35
20281,TotalCharges,4551.5
20282,TotalCharges,6227.5
20283,TotalCharges,20.05
20284,TotalCharges,76.4
20285,TotalCharges,514.0
20286,TotalCharges,57.5
20287,TotalCharges,1474.35
20288,TotalCharges,880.2
20289,TotalCharges,3270.25
20290,TotalCharges,69.95
20291,TotalCharges,3919.15
20292,TotalCharges,7285.7
20293,TotalCharges,93.3
20294,TotalCharges,169.05
20295,TotalCharges,7658.3
20296,TotalCharges,5959.3
20297,TotalCharges,5295.7
20298,TotalCharges,4693.2
20299,TotalCharges,3512.9
20300,TotalCharges,5231.2
20301,TotalCharges,3603.45
20302,TotalCharges,217.45
20303,TotalCharges,6875.35
20304,TotalCharges,19.25
20305,TotalCharges,2021.35
20306,TotalCharges,2564.95
20307,TotalCharges,5611.75
20308,TotalCharges,7610.1
20309,TotalCharges,35.05
20310,TotalCharges,73.0
20311,TotalCharges,45.75
20312,TotalCharges,4543.95
20313,TotalCharges,450.4
20314,TotalCharges,1297.35
20315,TotalCharges,4442.75
20316,TotalCharges,1423.15
20317,TotalCharges,4378.35
20318,TotalCharges,74.2
20319,TotalCharges,2716.3
20320,TotalCharges,70.1
20321,TotalCharges,450.65
20322,TotalCharges,1175.85
20323,TotalCharges,558.8
20324,TotalCharges,2220.1
20325,TotalCharges,3283.05
20326,TotalCharges,142.35
20327,TotalCharges,4939.25
20328,TotalCharges,4237.5
20329,TotalCharges,335.95
20330,TotalCharges,33.2
20331,TotalCharges,7188.5
20332,TotalCharges,926.25
20333,TotalCharges,1119.35
20334,TotalCharges,116.6
20335,TotalCharges,68.8
20336,TotalCharges,287.4
20337,TotalCharges,2341.55
20338,TotalCharges,1362.85
20339,TotalCharges,163.6
20340,TotalCharges,2254.2
20341,TotalCharges,145.15
20342,TotalCharges,7752.3
20343,TotalCharges,6585.35
20344,TotalCharges,4786.1
20345,TotalCharges,3835.55
20346,TotalCharges,397.0
20347,TotalCharges,19.7
20348,TotalCharges,1027.25
20349,TotalCharges,1580.1
20350,TotalCharges,7222.75
20351,TotalCharges,3769.7
20352,TotalCharges,4233.95
20353,TotalCharges,1680.25
20354,TotalCharges,3725.5
20355,TotalCharges,413.65
20356,TotalCharges,7707.7
20357,TotalCharges,714.15
20358,TotalCharges,2497.2
20359,TotalCharges,8309.55
20360,TotalCharges,601.55
20361,TotalCharges,139.25
20362,TotalCharges,1888.25
20363,TotalCharges,2773.9
20364,TotalCharges,5409.75
20365,TotalCharges,5643.4
20366,TotalCharges,197.7
20367,TotalCharges,401.3
20368,TotalCharges,3238.4
20369,TotalCharges,1573.05
20370,TotalCharges,79.15
20371,TotalCharges,235.8
20372,TotalCharges,1364.75
20373,TotalCharges,1985.15
20374,TotalCharges,655.85
20375,TotalCharges,303.15
20376,TotalCharges,4335.2
20377,TotalCharges,647.5
20378,TotalCharges,1574.45
20379,TotalCharges,2748.7
20380,TotalCharges,2483.65
20381,TotalCharges,6367.2
20382,TotalCharges,4904.2
20383,TotalCharges,2044.95
20384,TotalCharges,1794.8
20385,TotalCharges,7173.15
20386,TotalCharges,6441.4
20387,TotalCharges,7039.05
20388,TotalCharges,921.4
20389,TotalCharges,4018.35
20390,TotalCharges,5448.6
20391,TotalCharges,20.25
20392,TotalCharges,49.9
20393,TotalCharges,2085.45
20394,TotalCharges,1358.85
20395,TotalCharges,5135.15
20396,TotalCharges,730.1
20397,TotalCharges,2869.85
